Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
KW16 3LR,Yes,59.048927,-3.335728,323469,1018758,HY234187,West Mainland,,1980-01-01,,9,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011807,"Stromness, Sandwick and Stenness - 04",,"Stromness, Sandwick and Stenness - 04"
KW16 3LS,Yes,59.066634,-3.330922,323784,1020724,HY237207,West Mainland,,1980-01-01,,56,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011807,"Stromness, Sandwick and Stenness - 04",,"Stromness, Sandwick and Stenness - 04"
KW16 3LT,Yes,59.069214,-3.309557,325015,1020987,HY250209,West Mainland,,1980-01-01,,38,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011811,West Mainland - 04,,West Mainland - 04
KW16 3LU,Yes,59.076286,-3.320765,324388,1021787,HY243217,West Mainland,,1980-01-01,,90,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011811,West Mainland - 04,,West Mainland - 04
KW16 3LW,Yes,59.018750,-3.306517,325079,1015365,HY250153,West Mainland,,1980-01-01,,26,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011807,"Stromness, Sandwick and Stenness - 04",,"Stromness, Sandwick and Stenness - 04"
KW16 3LX,Yes,59.067868,-3.315621,324664,1020844,HY246208,West Mainland,,1980-01-01,,50,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011807,"Stromness, Sandwick and Stenness - 04",,"Stromness, Sandwick and Stenness - 04"
KW16 3LY,Yes,59.063233,-3.318339,324498,1020331,HY244203,West Mainland,,1980-01-01,,46,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011807,"Stromness, Sandwick and Stenness - 04",,"Stromness, Sandwick and Stenness - 04"
KW16 3LZ,Yes,59.067770,-3.321652,324318,1020840,HY243208,West Mainland,,1994-02-01,,67,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011807,"Stromness, Sandwick and Stenness - 04",,"Stromness, Sandwick and Stenness - 04"
KW16 3NG,Yes,58.929241,-3.286760,326021,1005377,HY260053,Stromness and South Isles,,1980-01-01,,12,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3NJ,Yes,58.911933,-3.330313,323476,1003499,HY234034,Stromness and South Isles,,1980-01-01,,57,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3NN,No,58.935291,-3.272607,326849,1006035,HY268060,Stromness and South Isles,,1994-10-01,2018-12-01,9,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3NP,Yes,58.825871,-3.104410,336329,993680,ND363936,Stromness and South Isles,,1980-01-01,,17,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3NQ,Yes,58.790813,-3.254268,327603,989929,ND276899,Stromness and South Isles,,2002-07-01,,3,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3NR,Yes,58.838274,-3.197249,330993,995153,ND309951,Stromness and South Isles,,2000-06-01,,6,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3NS,Yes,58.835842,-3.208599,330333,994894,ND303948,Stromness and South Isles,,2000-06-01,,10,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3NT,Yes,58.832284,-3.205894,330482,994495,ND304944,Stromness and South Isles,,1980-01-01,,13,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3NU,Yes,58.841789,-3.211405,330183,995559,ND301955,Stromness and South Isles,,1980-01-01,,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3NW,Yes,58.831527,-3.205227,330519,994410,ND305944,Stromness and South Isles,,1992-10-01,,11,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3NX,Yes,58.817262,-3.201632,330698,992818,ND306928,Stromness and South Isles,,1980-01-01,,27,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3NY,Yes,58.803046,-3.227172,329194,991262,ND291912,Stromness and South Isles,,1980-01-01,,8,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3NZ,Yes,58.784590,-3.241871,328307,989223,ND283892,Stromness and South Isles,,1980-01-01,,6,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3PA,Yes,58.792690,-3.192702,331165,990073,ND311900,Stromness and South Isles,,1980-01-01,,39,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3PG,Yes,58.799060,-3.200258,330741,990790,ND307907,Stromness and South Isles,,1980-01-01,,9,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3PH,Yes,58.798996,-3.206123,330402,990789,ND304907,Stromness and South Isles,,1980-01-01,,21,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3PQ,Yes,58.800597,-3.160852,333021,990921,ND330909,Stromness and South Isles,,1980-01-01,,5,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3WA,No,58.828598,-3.094410,336911,993974,ND369939,Stromness and South Isles,,2010-08-01,2011-09-01,8,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3WY,No,58.935291,-3.272607,326849,1006035,HY268060,Stromness and South Isles,,2007-07-01,2018-04-01,6,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3WZ,No,58.962910,-3.298752,325404,1009139,HY254091,Stromness and South Isles,,2005-06-01,2006-07-01,11,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011805,"Stromness, Sandwick and Stenness - 02",,"Stromness, Sandwick and Stenness - 02"
KW16 3XZ,Yes,58.935282,-3.272616,326848,1006034,HY268060,Stromness and South Isles,,2023-09-01,,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011827,Isles - 01,,Isles - 01
KW16 3YA,No,58.962910,-3.298752,325404,1009139,HY254091,Stromness and South Isles,,2002-01-01,2002-03-01,11,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011805,"Stromness, Sandwick and Stenness - 02",,"Stromness, Sandwick and Stenness - 02"
KW16 3YD,No,58.800607,-3.160765,333026,990922,ND330909,Stromness and South Isles,,2003-01-01,2004-02-01,5,Scotland,2024-05-24,Imputed by ONS by reference to surrounding postcode grid references,S01011827,Isles - 01,,Isles - 01
KW16 3ZB,No,58.962910,-3.298752,325404,1009139,HY254091,Stromness and South Isles,,2004-01-01,2004-01-01,13,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011805,"Stromness, Sandwick and Stenness - 02",,"Stromness, Sandwick and Stenness - 02"
KW16 9AA,No,58.962910,-3.298752,325404,1009139,HY254091,Stromness and South Isles,,2009-08-01,2010-09-01,13,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011805,"Stromness, Sandwick and Stenness - 02",,"Stromness, Sandwick and Stenness - 02"
KW16 9AB,Yes,58.963687,-3.301876,325226,1009229,HY252092,Stromness and South Isles,,2014-11-01,,38,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011806,"Stromness, Sandwick and Stenness - 03",,"Stromness, Sandwick and Stenness - 03"
KW16 9AD,No,58.963687,-3.301876,325226,1009229,HY252092,Stromness and South Isles,,2015-08-01,2016-08-01,13,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011806,"Stromness, Sandwick and Stenness - 03",,"Stromness, Sandwick and Stenness - 03"
KW16 9AE,No,58.963677,-3.301886,325225,1009228,HY252092,Stromness and South Isles,,2018-12-01,2019-07-01,37,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011806,"Stromness, Sandwick and Stenness - 03",,"Stromness, Sandwick and Stenness - 03"
KW16 9AF,No,58.963677,-3.301886,325225,1009228,HY252092,Stromness and South Isles,,2021-06-01,2023-07-01,36,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011806,"Stromness, Sandwick and Stenness - 03",,"Stromness, Sandwick and Stenness - 03"
KW17 2AA,Yes,59.161969,-2.767373,356219,1030832,HY562308,North Isles,,1980-01-01,,51,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011832,Isles - 06,,Isles - 06
KW17 2AB,Yes,59.213422,-2.756607,356900,1036554,HY568365,North Isles,,1980-01-01,,13,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011832,Isles - 06,,Isles - 06
KW17 2AD,No,58.934608,-3.142832,334317,1005824,HY343058,Kirkwall West and Orphir,,2007-05-01,2011-07-01,49,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011809,West Mainland - 02,,West Mainland - 02
KW17 2AE,Yes,59.120967,-2.611296,365102,1026174,HY651261,North Isles,,1980-01-01,,37,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2AF,Yes,59.099492,-2.588482,366387,1023771,HY663237,North Isles,,1980-01-01,,18,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2AG,Yes,59.109979,-2.577892,367004,1024933,HY670249,North Isles,,1980-01-01,,28,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2AJ,Yes,59.094317,-2.594973,366010,1023198,HY660231,North Isles,,1980-01-01,,23,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2AL,Yes,58.823908,-2.956658,344857,993330,ND448933,"East Mainland, South Ronaldsay and Burray",,2014-09-01,,22,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011828,Isles - 02,,Isles - 02
KW17 2AN,Yes,59.100424,-2.658080,362401,1023912,HY624239,North Isles,,1980-01-01,,2,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2AP,Yes,59.069422,-3.234425,329323,1020928,HY293209,West Mainland,,2017-01-01,,17,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011810,West Mainland - 03,,West Mainland - 03
KW17 2AQ,Yes,59.115074,-3.316669,324708,1026101,HY247261,West Mainland,,2018-08-01,,52,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011811,West Mainland - 04,,West Mainland - 04
KW17 2AR,Yes,59.140769,-2.601669,365673,1028374,HY656283,North Isles,,1980-01-01,,2,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2AS,Yes,59.140137,-2.593465,366142,1028299,HY661282,North Isles,,2002-12-01,,2,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2AT,Yes,59.141335,-2.637368,363631,1028456,HY636284,North Isles,,1980-01-01,,39,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2AU,Yes,59.038062,-2.575130,367093,1016924,HY670169,North Isles,,1986-01-01,,2,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2AW,Yes,59.041666,-3.078896,338189,1017683,HY381176,West Mainland,,2021-11-01,,0,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011810,West Mainland - 03,,West Mainland - 03
KW17 2AX,Yes,58.843891,-2.920854,346955,995526,ND469955,"East Mainland, South Ronaldsay and Burray",,2022-02-01,,1,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011829,Isles - 03,,Isles - 03
KW17 2AY,Yes,59.254729,-2.597803,366008,1041062,HY660410,North Isles,,1980-01-01,,11,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2AZ,Yes,59.282592,-2.580601,367016,1044156,HY670441,North Isles,,1980-01-01,,8,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2BA,Yes,59.227434,-2.659964,362433,1038056,HY624380,North Isles,,1980-01-01,,21,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2BB,Yes,59.255531,-2.550278,368719,1041128,HY687411,North Isles,,1980-01-01,,12,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2BD,Yes,58.936287,-3.139872,334491,1006008,HY344060,Kirkwall West and Orphir,,2023-07-01,,-8,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011809,West Mainland - 02,,West Mainland - 02
KW17 2BE,Yes,59.364257,-2.426245,375870,1053184,HY758531,North Isles,,1980-01-01,,16,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2BG,Yes,59.380764,-2.410114,376798,1055016,HY767550,North Isles,,1980-01-01,,8,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2BJ,Yes,59.233386,-2.599164,365909,1038686,HY659386,North Isles,,1980-01-01,,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2BL,Yes,59.245206,-2.559320,368194,1039983,HY681399,North Isles,,1980-01-01,,3,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2BN,Yes,59.255914,-2.574875,367317,1041182,HY673411,North Isles,,1980-01-01,,15,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2BP,Yes,59.283230,-2.457768,374016,1044173,HY740441,North Isles,,1980-01-01,,3,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2BU,Yes,59.347386,-2.893197,349301,1051568,HY493515,North Isles,,1980-01-01,,12,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011832,Isles - 06,,Isles - 06
KW17 2BW,Yes,59.255692,-2.544213,369065,1041143,HY690411,North Isles,,1980-01-01,,11,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011831,Isles - 05,,Isles - 05
KW17 2BZ,Yes,59.315596,-2.988825,343810,1048105,HY438481,North Isles,,1980-01-01,,4,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011832,Isles - 06,,Isles - 06
KW17 2DA,Yes,59.315888,-2.978592,344393,1048129,HY443481,North Isles,,1980-01-01,,3,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011832,Isles - 06,,Isles - 06
KW17 2DB,Yes,59.305140,-2.955435,345694,1046913,HY456469,North Isles,,1980-01-01,,12,Scotland,2024-05-24,Within the building of the matched address closest to the postcode mean,S01011832,Isles - 06,,Isles - 06
